<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MCFTR;D;22/11/24;000000;6242.08;6242.08;6242.08;6242.08;0
MCFTR;D;25/11/24;000000;6129.25;6129.25;6129.25;6129.25;0
MCFTR;D;26/11/24;000000;5968.58;5968.58;5968.58;5968.58;0
MCFTR;D;27/11/24;000000;6035.26;6035.26;6035.26;6035.26;0
MCFTR;D;28/11/24;000000;6170.89;6170.89;6170.89;6170.89;0
MCFTR;D;29/11/24;000000;6243.84;6243.84;6243.84;6243.84;0
MCFTR;D;02/12/24;000000;6265.01;6265.01;6265.01;6265.01;0
MCFTR;D;03/12/24;000000;6150.94;6150.94;6150.94;6150.94;0
MCFTR;D;04/12/24;000000;6020.11;6020.11;6020.11;6020.11;0
MCFTR;D;05/12/24;000000;6081.17;6081.17;6081.17;6081.17;0
MCFTR;D;06/12/24;000000;6142.69;6142.69;6142.69;6142.69;0
MCFTR;D;09/12/24;000000;6231.48;6231.48;6231.48;6231.48;0
MCFTR;D;10/12/24;000000;6110.04;6110.04;6110.04;6110.04;0
MCFTR;D;11/12/24;000000;6085.31;6085.31;6085.31;6085.31;0
MCFTR;D;12/12/24;000000;6037.09;6037.09;6037.09;6037.09;0
MCFTR;D;13/12/24;000000;6039.56;6039.56;6039.56;6039.56;0
MCFTR;D;16/12/24;000000;5881.84;5881.84;5881.84;5881.84;0
MCFTR;D;17/12/24;000000;5863.37;5863.37;5863.37;5863.37;0
MCFTR;D;18/12/24;000000;5942.79;5942.79;5942.79;5942.79;0
MCFTR;D;19/12/24;000000;5961.38;5961.38;5961.38;5961.38;0
MCFTR;D;20/12/24;000000;6508.98;6508.98;6508.98;6508.98;0
MCFTR;D;23/12/24;000000;6666.8;6666.8;6666.8;6666.8;0
MCFTR;D;24/12/24;000000;6638.38;6638.38;6638.38;6638.38;0
MCFTR;D;25/12/24;000000;6741.67;6741.67;6741.67;6741.67;0
MCFTR;D;26/12/24;000000;6824.9;6824.9;6824.9;6824.9;0
MCFTR;D;27/12/24;000000;6802.4;6802.4;6802.4;6802.4;0
MCFTR;D;28/12/24;000000;6874.48;6874.48;6874.48;6874.48;0
MCFTR;D;30/12/24;000000;7112.22;7112.22;7112.22;7112.22;0
MCFTR;D;03/01/25;000000;6977.67;6977.67;6977.67;6977.67;0
MCFTR;D;06/01/25;000000;6947.47;6947.47;6947.47;6947.47;0
MCFTR;D;08/01/25;000000;7021.1;7021.1;7021.1;7021.1;0
MCFTR;D;09/01/25;000000;6853.85;6853.85;6853.85;6853.85;0
MCFTR;D;10/01/25;000000;7000.49;7000.49;7000.49;7000.49;0
MCFTR;D;13/01/25;000000;7103.39;7103.39;7103.39;7103.39;0
MCFTR;D;14/01/25;000000;7087.03;7087.03;7087.03;7087.03;0
MCFTR;D;15/01/25;000000;7046.01;7046.01;7046.01;7046.01;0
MCFTR;D;16/01/25;000000;7215.45;7215.45;7215.45;7215.45;0
MCFTR;D;17/01/25;000000;7300.29;7300.29;7300.29;7300.29;0
MCFTR;D;20/01/25;000000;7260.71;7260.71;7260.71;7260.71;0
MCFTR;D;21/01/25;000000;7273.5;7273.5;7273.5;7273.5;0
MCFTR;D;22/01/25;000000;7367.46;7367.46;7367.46;7367.46;0
MCFTR;D;23/01/25;000000;7252.16;7252.16;7252.16;7252.16;0
MCFTR;D;24/01/25;000000;7306.29;7306.29;7306.29;7306.29;0
MCFTR;D;27/01/25;000000;7166.13;7166.13;7166.13;7166.13;0
MCFTR;D;28/01/25;000000;7266.71;7266.71;7266.71;7266.71;0
MCFTR;D;29/01/25;000000;7313.08;7313.08;7313.08;7313.08;0
MCFTR;D;30/01/25;000000;7354.69;7354.69;7354.69;7354.69;0
MCFTR;D;31/01/25;000000;7306.68;7306.68;7306.68;7306.68;0
MCFTR;D;03/02/25;000000;7252.33;7252.33;7252.33;7252.33;0
MCFTR;D;04/02/25;000000;7231.36;7231.36;7231.36;7231.36;0
MCFTR;D;05/02/25;000000;7263.21;7263.21;7263.21;7263.21;0
MCFTR;D;06/02/25;000000;7361.26;7361.26;7361.26;7361.26;0
MCFTR;D;07/02/25;000000;7352.36;7352.36;7352.36;7352.36;0
MCFTR;D;10/02/25;000000;7466.02;7466.02;7466.02;7466.02;0
MCFTR;D;11/02/25;000000;7479.97;7479.97;7479.97;7479.97;0
MCFTR;D;12/02/25;000000;7498.83;7498.83;7498.83;7498.83;0
MCFTR;D;13/02/25;000000;7948.27;7948.27;7948.27;7948.27;0
MCFTR;D;14/02/25;000000;7893.82;7893.82;7893.82;7893.82;0
MCFTR;D;17/02/25;000000;8199.68;8199.68;8199.68;8199.68;0
MCFTR;D;18/02/25;000000;8076.63;8076.63;8076.63;8076.63;0
MCFTR;D;19/02/25;000000;8106.07;8106.07;8106.07;8106.07;0
MCFTR;D;20/02/25;000000;8160.55;8160.55;8160.55;8160.55;0
